1OFZ_A	6F37_A	32.692	104	56	6	107	207	21	113	6.72e-06	40.4
1OFZ_A	6F37_A	30.769	104	54	5	208	306	23	113	0.001	34.3
1OFZ_A	6F37_A	33.735	83	41	4	76	157	40	109	0.003	32.7
1OFZ_B	6F37_A	32.692	104	56	6	107	207	21	113	6.72e-06	40.4
1OFZ_B	6F37_A	30.769	104	54	5	208	306	23	113	0.001	34.3
1OFZ_B	6F37_A	33.735	83	41	4	76	157	40	109	0.003	32.7
1OO0_B	5T9P_A	29.268	82	57	1	28	109	12	92	1.84e-10	50.1
1OO0_B	6ES4_A	29.870	77	53	1	26	101	142	218	8.09e-06	38.5
1OO0_B	6NCQ_A	25.581	86	58	1	18	103	16	95	2.34e-05	37.4
1OO0_B	6NX5_A	29.688	64	37	2	26	88	3	59	3.76e-04	32.7
1OO0_B	4YUD_A	23.611	72	54	1	29	100	13	83	7.67e-04	32.0
1OR7_A	6IN7_B	65.969	191	64	1	4	193	1	191	2.04e-91	261
1OR7_A	5UXX_A	31.724	145	79	3	51	193	35	161	7.35e-14	62.4
1OR7_A	6DXO_A	24.706	170	92	5	13	180	3	138	8.00e-06	40.0
1OR7_B	6IN7_B	65.969	191	64	1	4	193	1	191	2.04e-91	261
1OR7_B	5UXX_A	31.724	145	79	3	51	193	35	161	7.35e-14	62.4
1OR7_B	6DXO_A	24.706	170	92	5	13	180	3	138	8.00e-06	40.0
1OR7_C	6IN7_A	40.909	44	23	1	3	43	8	51	0.001	30.8
1OR7_F	6IN7_A	40.909	44	23	1	3	43	8	51	0.001	30.8
1ORJ_A	5MAW_E	24.060	133	91	5	1	130	3	128	7.97e-07	41.2
1ORJ_A	5XEF_A	23.478	115	80	4	6	117	7	116	0.002	32.0
1ORJ_B	5MAW_E	24.060	133	91	5	1	130	3	128	7.97e-07	41.2
1ORJ_B	5XEF_A	23.478	115	80	4	6	117	7	116	0.002	32.0
1ORJ_C	5MAW_E	24.060	133	91	5	1	130	3	128	7.97e-07	41.2
1ORJ_C	5XEF_A	23.478	115	80	4	6	117	7	116	0.002	32.0
1ORJ_D	5MAW_E	24.060	133	91	5	1	130	3	128	7.97e-07	41.2
1ORJ_D	5XEF_A	23.478	115	80	4	6	117	7	116	0.002	32.0
1OXX_K	5X40_A	30.165	242	164	4	1	240	13	251	8.82e-28	106
1OXX_K	6AMX_A	27.184	206	134	3	21	226	36	225	1.73e-22	90.9
1OXX_K	6GJS_A	30.387	181	93	5	2	172	5	162	1.86e-16	73.6
1OXX_K	5EUM_A	25.941	239	146	7	7	230	21	243	3.24e-14	67.4
1OZJ_A	5OD6_A	100.000	125	0	0	11	135	4	128	7.17e-93	260
1OZJ_B	5OD6_A	100.000	125	0	0	11	135	4	128	7.17e-93	260
1OZN_A	5Y30_A	28.161	174	101	2	109	282	51	200	3.42e-18	77.0
1OZN_A	5Y30_A	26.061	165	92	3	2	166	22	156	2.29e-10	55.1
1OZN_A	6FG8_A	35.294	68	42	1	168	235	86	151	2.06e-04	37.7
1P1X_A	5C6M_A	68.846	260	77	3	2	260	1	257	6.96e-123	347
1P1X_B	5C6M_A	68.846	260	77	3	2	260	1	257	6.96e-123	347
1P6O_A	5XKR_A	29.000	100	64	4	12	110	9	102	2.36e-04	35.4
1P6O_B	5XKR_A	29.000	100	64	4	12	110	9	102	2.36e-04	35.4
1PFO_A	5CR8_A	61.765	102	39	0	392	493	3	104	4.25e-43	144
1PI1_A	5XQZ_A	100.000	185	0	0	1	185	9	193	2.68e-143	392
1PI1_A	5YF4_A	24.390	164	112	4	9	170	5	158	4.05e-10	52.0
1PPJ_E	5CXM_A	31.579	57	38	1	138	194	53	108	5.17e-07	42.7
1PPJ_R	5CXM_A	31.579	57	38	1	138	194	53	108	5.17e-07	42.7
1PUC_A	6GU2_C	52.632	76	27	1	23	98	10	76	6.66e-24	83.2
1PVM_A	5NMU_A	28.226	124	87	2	5	127	1	123	1.73e-12	59.3
1PVM_A	6H1W_A	22.656	128	91	3	9	133	1	123	0.004	32.3
1PVM_B	5NMU_A	28.226	124	87	2	5	127	1	123	1.73e-12	59.3
1PVM_B	6H1W_A	22.656	128	91	3	9	133	1	123	0.004	32.3
1Q6Z_A	6N2N_B	34.426	61	37	2	404	462	78	137	0.006	34.3
1Q74_A	4XLZ_A	24.551	167	95	5	1	163	28	167	3.39e-05	40.0
1Q74_B	4XLZ_A	24.551	167	95	5	1	163	28	167	3.39e-05	40.0
1Q74_C	4XLZ_A	24.551	167	95	5	1	163	28	167	3.39e-05	40.0
1Q74_D	4XLZ_A	24.551	167	95	5	1	163	28	167	3.39e-05	40.0
1Q8D_A	5MR5_C	55.455	110	47	1	1	108	101	210	1.20e-40	130
1QQP_1	5NE4_1	87.678	211	26	0	1	211	1	211	6.36e-144	395
1QQP_2	5NE4_2	99.083	218	2	0	1	218	1	218	7.63e-166	451
1QQP_2	5BNP_B	24.066	241	149	5	4	212	3	241	4.90e-14	64.7
1QQP_3	5C8C_C	25.941	239	147	5	3	218	2	233	3.81e-17	73.6
1QQP_3	5AOO_C	25.521	192	132	5	28	213	28	214	5.07e-13	61.6
1QQP_3	5AOO_A	28.571	77	51	2	91	163	89	165	0.002	33.9
1QQP_4	5NE4_4	95.294	85	4	0	1	85	1	85	4.89e-54	158
1QTN_A	6CL0_A	41.558	154	80	3	11	164	32	175	9.85e-37	120
1R0R_E	5AMX_A	39.648	227	118	7	28	246	35	250	1.68e-37	129
1R0R_I	5JHW_C	40.000	35	21	0	17	51	253	287	7.70e-04	30.8
1R0R_I	5JHW_C	37.143	35	22	0	17	51	101	135	0.002	29.6
1R0R_I	5JHW_C	35.556	45	27	1	7	51	168	210	0.003	29.3
1R0R_I	5DAE_A	57.143	21	9	0	10	30	6	26	0.008	26.9
1R29_A	5X9O_A	96.825	126	4	0	2	127	16	141	8.20e-88	247
1R29_A	6I2M_A	26.316	114	82	2	11	123	2	114	3.18e-10	52.0
1R5L_A	5MUE_A	100.000	228	0	0	32	259	1	228	1.71e-173	473
1R6J_A	6AK2_A	29.487	78	50	3	6	78	3	80	3.57e-04	32.0
1R6J_A	5OAK_A	40.541	37	22	0	34	70	42	78	0.004	29.6
1R8S_A	5DE3_A	48.125	160	83	0	2	161	2	161	1.05e-52	161
1R8S_A	5YMX_A	29.310	116	73	4	46	157	74	184	9.32e-06	39.7
1R8S_E	4Z21_A	97.525	202	5	0	2	203	1	202	1.78e-149	409
1R9F_A	6BJV_A	90.977	133	12	0	4	136	26	158	1.24e-93	264
1RC9_A	6IMF_A	87.783	221	27	0	1	221	1	221	1.77e-150	413
1RC9_A	5JYS_A	31.884	69	44	2	90	158	226	291	1.82e-07	46.2
1RG8_A	5X1O_A	55.474	137	59	1	9	145	12	146	5.74e-50	153
1RG8_B	5X1O_A	55.474	137	59	1	9	145	12	146	5.74e-50	153
1RK8_A	5T9P_A	29.348	92	62	2	74	163	12	102	5.24e-10	50.1
1RK8_A	6ES4_A	28.889	90	57	2	65	147	129	218	1.42e-05	39.3
1RK8_A	6NCQ_A	25.581	86	58	1	64	149	16	95	1.66e-04	36.6
1RK8_A	6NX5_A	29.688	64	37	2	72	134	3	59	8.57e-04	32.7
1RK8_A	4YUD_A	23.611	72	54	1	75	146	13	83	0.002	32.0
1RL6_A	4YBB_CG	49.425	174	88	0	1	174	1	174	1.24e-56	172
1ROC_A	5UCB_B	100.000	153	0	0	3	155	1	153	3.96e-112	310
1RSS_A	6JMK_A	54.667	150	68	0	2	151	8	157	4.64e-56	169
1RWI_A	4ZLR_A	23.558	208	129	9	68	255	27	224	1.19e-06	44.3
1RWI_A	4ZLR_A	25.203	123	85	3	11	129	105	224	0.004	33.9
1RWI_B	4ZLR_A	23.558	208	129	9	68	255	27	224	1.19e-06	44.3
1RWI_B	4ZLR_A	25.203	123	85	3	11	129	105	224	0.004	33.9
1RYQ_A	4ZN3_B	43.548	62	34	1	8	69	11	71	5.70e-15	58.9
1S2X_A	5H29_A	26.351	148	88	4	6	140	31	170	0.008	32.0
1SEI_A	4YBB_AH	50.000	128	63	1	2	129	2	128	1.86e-42	132
1SEI_B	4YBB_AH	50.000	128	63	1	2	129	2	128	1.86e-42	132
1SG4_A	5O34_A	25.108	231	151	6	12	222	52	280	1.05e-08	50.4
1SG4_B	5O34_A	25.108	231	151	6	12	222	52	280	1.05e-08	50.4
1SG4_C	5O34_A	25.108	231	151	6	12	222	52	280	1.05e-08	50.4
1SJ7_A	5NL1_A	100.000	154	0	0	1	154	3	156	3.96e-112	311
1SJ7_B	5NL1_A	100.000	154	0	0	1	154	3	156	3.96e-112	311
1SJ7_C	5NL1_A	100.000	154	0	0	1	154	3	156	3.96e-112	311
1SLU_B	5MN1_A	73.543	223	59	0	1	223	1	223	2.84e-127	355
1SVB_A	5KVG_E	31.731	104	62	4	297	392	1	103	5.10e-13	60.8
1T8K_A	5ZWS_A	44.776	67	37	0	6	72	10	76	3.91e-15	60.1
1T8K_A	5CZD_B	45.714	35	19	0	29	63	32	66	0.002	29.6
1T9I_A	6FB0_A	93.464	153	10	0	2	154	1	153	4.42e-104	291
1T9I_A	5GKK_A	29.825	57	40	0	12	68	7	63	0.004	32.0
1T9I_B	6FB0_A	93.464	153	10	0	2	154	1	153	4.42e-104	291
1T9I_B	5GKK_A	29.825	57	40	0	12	68	7	63	0.004	32.0
1TJX_A	5VFE_A	39.200	125	72	2	9	131	1	123	1.07e-25	91.3
1TJX_A	5A51_A	32.955	88	50	4	25	112	18	96	8.01e-06	39.7
1TJX_A	6IEJ_A	27.848	79	52	2	27	102	7	83	0.002	32.3
1TJX_A	6EEL_A	30.769	104	60	5	27	126	6	101	0.006	30.8
1TX4_A	5IRC_A	30.405	148	101	2	23	168	20	167	1.43e-23	89.0
1TX4_B	6P0Z_A	29.814	161	96	4	16	174	15	160	2.74e-16	68.6
1TX4_B	5YMX_A	26.705	176	105	8	5	160	14	185	0.007	31.6
1U2H_A	6HCI_A	33.333	93	58	2	6	96	11	101	8.12e-12	52.8
1U2H_A	6A77_A	27.174	92	64	2	6	97	3	91	1.77e-06	38.9
1U2H_A	6H4L_A	26.582	79	57	1	20	98	23	100	2.09e-04	33.5
1U2H_A	5AEA_A	30.159	63	41	3	37	97	33	94	0.004	30.0
1U2H_A	6J6Y_A	24.390	82	62	0	15	96	20	101	0.007	29.6
1U5P_A	5J4O_A	61.395	215	83	0	2	216	11	225	3.08e-93	268
1U5P_A	5J4O_A	32.110	109	74	0	8	116	123	231	7.14e-13	61.2
1U5P_A	5J4O_A	31.532	111	76	0	104	214	7	117	5.65e-10	53.1
1U7Z_A	5INT_A	43.925	214	115	4	4	216	2	211	1.74e-50	160
1U7Z_B	5INT_A	43.925	214	115	4	4	216	2	211	1.74e-50	160
1U7Z_C	5INT_A	43.925	214	115	4	4	216	2	211	1.74e-50	160
1U94_A	6R3P_A	27.149	221	129	10	35	231	14	226	1.03e-11	60.1
1UCS_A	5XQP_A	61.667	60	23	0	4	63	4	63	5.61e-19	68.6
1UPT_A	5DE3_A	48.750	160	82	0	9	168	2	161	4.56e-56	170
1UPT_A	6IA7_A	27.660	94	50	2	8	83	10	103	3.92e-04	35.4
1UPT_C	5DE3_A	48.750	160	82	0	9	168	2	161	4.56e-56	170
1UPT_C	6IA7_A	27.660	94	50	2	8	83	10	103	3.92e-04	35.4
1UPT_E	5DE3_A	48.750	160	82	0	9	168	2	161	4.56e-56	170
1UPT_E	6IA7_A	27.660	94	50	2	8	83	10	103	3.92e-04	35.4
1UPT_G	5DE3_A	48.750	160	82	0	9	168	2	161	4.56e-56	170
1UPT_G	6IA7_A	27.660	94	50	2	8	83	10	103	3.92e-04	35.4
1US0_A	5C7H_A	30.405	296	157	9	5	289	8	265	1.64e-32	117
1US7_A	5J2X_A	70.476	210	61	1	2	211	1	209	4.88e-108	305
1V58_A	6NEN_A	52.174	23	11	0	93	115	26	48	0.001	34.3
1V58_B	6NEN_A	52.174	23	11	0	93	115	26	48	0.001	34.3
1V6P_A	5XWE_A	42.373	59	34	0	3	61	24	82	1.81e-13	55.1
1V6P_B	5XWE_A	42.373	59	34	0	3	61	24	82	1.81e-13	55.1
1VBW_A	5FFN_I	35.294	68	44	0	1	68	5	72	2.69e-13	54.7
1VD6_A	5T9C_E	26.877	253	142	8	7	219	12	261	2.69e-15	68.9
1VF6_A	6ETL_A	100.000	14	0	0	65	78	1	14	6.88e-05	34.7
1VF6_B	6ETL_A	100.000	14	0	0	65	78	1	14	6.88e-05	34.7
1VF7_A	5C22_A	32.203	59	40	0	45	103	5	63	0.002	35.4
1VF7_B	5C22_A	32.203	59	40	0	45	103	5	63	0.002	35.4
1VF7_C	5C22_A	32.203	59	40	0	45	103	5	63	0.002	35.4
1VF7_D	5C22_A	32.203	59	40	0	45	103	5	63	0.002	35.4
1VF7_E	5C22_A	32.203	59	40	0	45	103	5	63	0.002	35.4
1VF7_F	5C22_A	32.203	59	40	0	45	103	5	63	0.002	35.4
1VF7_G	5C22_A	32.203	59	40	0	45	103	5	63	0.002	35.4
1VF7_H	5C22_A	32.203	59	40	0	45	103	5	63	0.002	35.4
1VF7_I	5C22_A	32.203	59	40	0	45	103	5	63	0.002	35.4
1VF7_J	5C22_A	32.203	59	40	0	45	103	5	63	0.002	35.4
1VF7_K	5C22_A	32.203	59	40	0	45	103	5	63	0.002	35.4
1VF7_L	5C22_A	32.203	59	40	0	45	103	5	63	0.002	35.4
1VF7_M	5C22_A	32.203	59	40	0	45	103	5	63	0.002	35.4
1VI6_A	4YBB_AB	26.009	223	110	6	15	185	5	224	1.32e-11	57.4
1VI6_B	4YBB_AB	26.009	223	110	6	15	185	5	224	1.32e-11	57.4
1VI6_C	4YBB_AB	26.009	223	110	6	15	185	5	224	1.32e-11	57.4
1VI6_D	4YBB_AB	26.009	223	110	6	15	185	5	224	1.32e-11	57.4
1VK1_A	5X0B_A	87.603	242	30	0	1	242	1	242	2.28e-154	424
1VK1_A	5UJD_A	31.343	67	45	1	20	86	12	77	0.004	33.1
1VKE_A	5DIK_A	32.353	102	60	3	3	104	10	102	4.59e-10	49.7
1VKE_B	5DIK_A	32.353	102	60	3	3	104	10	102	4.59e-10	49.7
1VKE_C	5DIK_A	32.353	102	60	3	3	104	10	102	4.59e-10	49.7
1VKE_D	5DIK_A	32.353	102	60	3	3	104	10	102	4.59e-10	49.7
1VKE_E	5DIK_A	32.353	102	60	3	3	104	10	102	4.59e-10	49.7
1VKE_F	5DIK_A	32.353	102	60	3	3	104	10	102	4.59e-10	49.7
1VLR_A	6CVO_A	31.746	63	43	0	237	299	49	111	2.38e-05	40.0
1VLR_B	6CVO_A	31.746	63	43	0	237	299	49	111	2.38e-05	40.0
1VLY_A	5OUO_A	28.571	147	71	7	145	264	25	164	3.21e-04	37.4
1VMB_A	4YBB_AF	29.348	92	63	2	19	110	2	91	5.30e-08	44.3
1VQ8_A	4YBB_CC	45.405	185	92	4	37	217	71	250	1.54e-44	146
1VQ8_B	4YBB_CD	28.571	133	78	4	187	318	93	209	4.71e-05	39.7
1VQ8_C	5TQB_A	32.171	258	157	7	4	243	8	265	2.83e-25	96.7
1VQ8_D	4YBB_CF	38.667	150	75	3	14	152	25	168	9.55e-25	90.9
1VQ8_E	4YBB_CG	26.351	148	103	4	8	154	10	152	1.21e-07	45.1
1VQ8_F	6Q8U_C	50.427	117	58	0	4	120	6	122	2.20e-42	132
1VQ8_I	5COL_A	52.564	156	73	1	5	159	6	161	6.43e-55	166
1VQ8_J	4YBB_CK	26.190	126	73	4	11	117	17	141	2.30e-07	43.1
1VQ8_K	4Y4O_1O	40.496	121	64	3	12	128	2	118	9.35e-23	82.4
1VQ8_L	4YBB_CM	29.927	137	68	9	10	142	31	143	0.001	33.1
1VQ8_S	4YBB_CU	40.385	52	31	0	4	55	9	60	3.77e-08	42.7
1VQ8_T	4ZN3_A	42.000	50	23	2	43	92	89	132	3.52e-04	33.9
1VQ8_V	4Y4O_12	31.667	60	40	1	5	64	9	67	3.13e-04	31.6
1W6S_B	5XM3_B	74.242	66	17	0	1	66	25	90	9.43e-34	107
1W6S_D	5XM3_B	74.242	66	17	0	1	66	25	90	9.43e-34	107
1WDD_S	5IU0_I	72.131	122	33	1	1	121	56	177	1.64e-64	190
1WDD_W	5IU0_I	72.131	122	33	1	1	121	56	177	1.64e-64	190
1WHI_A	4Y4O_1O	65.574	122	42	0	1	122	1	122	3.52e-56	167
1WLG_A	6JF2_A	39.394	66	32	2	3	68	52	109	2.25e-06	43.1
1WLG_A	6JF2_A	35.294	85	54	1	215	298	101	185	3.91e-06	42.4
1WLG_B	6JF2_A	39.394	66	32	2	3	68	52	109	2.25e-06	43.1
1WLG_B	6JF2_A	35.294	85	54	1	215	298	101	185	3.91e-06	42.4
1WU9_A	5M97_A	38.667	75	35	2	2	65	1	75	1.66e-10	48.1
1WU9_B	5M97_A	38.667	75	35	2	2	65	1	75	1.66e-10	48.1
1WUB_A	5IXG_A	32.530	166	105	4	3	162	4	168	5.34e-23	86.3
1WUI_S	6RTP_A	40.780	282	142	9	5	266	6	282	8.17e-61	190
1X6O_A	5HY6_A	46.452	155	76	2	15	169	6	153	7.23e-46	144
1X8Q_A	4XMH_A	41.667	180	102	3	2	180	5	182	1.07e-42	137
1XBI_A	6Q8U_C	60.000	120	44	2	5	120	4	123	8.77e-45	138
1XEO_A	5MTE_A	38.261	115	67	2	26	139	23	134	2.72e-20	77.8
1XG0_C	5NB4_A	24.444	135	102	0	1	135	1	135	7.08e-12	56.6
1XG0_C	4XXI_A	28.283	99	54	2	9	105	7	90	1.68e-08	47.4
1XG0_D	5NB4_A	24.444	135	102	0	1	135	1	135	7.08e-12	56.6
1XG0_D	4XXI_A	28.283	99	54	2	9	105	7	90	1.68e-08	47.4
1XM3_A	5Z9Y_A	48.996	249	125	1	2	250	4	250	2.05e-69	211
1XM3_A	6HXG_B	37.500	64	37	2	167	227	188	251	6.37e-06	42.0
1XM3_B	5Z9Y_A	48.996	249	125	1	2	250	4	250	2.05e-69	211
1XM3_B	6HXG_B	37.500	64	37	2	167	227	188	251	6.37e-06	42.0
1XM3_C	5Z9Y_A	48.996	249	125	1	2	250	4	250	2.05e-69	211
1XM3_C	6HXG_B	37.500	64	37	2	167	227	188	251	6.37e-06	42.0
1XM3_D	5Z9Y_A	48.996	249	125	1	2	250	4	250	2.05e-69	211
1XM3_D	6HXG_B	37.500	64	37	2	167	227	188	251	6.37e-06	42.0
1XMK_A	5J6X_A	30.137	73	47	3	1	70	1	72	5.21e-06	36.6
1XSZ_A	4Z21_A	42.308	182	94	5	18	196	22	195	1.68e-37	129
1XSZ_B	4Z21_A	42.308	182	94	5	18	196	22	195	1.68e-37	129
1XU1_A	5Y9J_A	40.323	124	64	3	22	138	31	151	4.57e-26	92.0
1XU1_A	6I50_A	34.343	99	62	2	43	138	62	160	7.93e-12	55.5
1XU1_A	5M2J_A	30.000	110	58	5	31	121	31	140	3.28e-05	37.4
1XU1_B	5Y9J_A	40.323	124	64	3	22	138	31	151	4.57e-26	92.0
1XU1_B	6I50_A	34.343	99	62	2	43	138	62	160	7.93e-12	55.5
1XU1_B	5M2J_A	30.000	110	58	5	31	121	31	140	3.28e-05	37.4
1XU1_D	5Y9J_A	40.323	124	64	3	22	138	31	151	4.57e-26	92.0
1XU1_D	6I50_A	34.343	99	62	2	43	138	62	160	7.93e-12	55.5
1XU1_D	5M2J_A	30.000	110	58	5	31	121	31	140	3.28e-05	37.4
1XVS_A	5HDW_A	35.537	121	72	2	8	122	10	130	2.43e-13	58.5
1XVS_B	5HDW_A	35.537	121	72	2	8	122	10	130	2.43e-13	58.5
1Y0P_A	6EE7_A	36.364	88	38	5	4	86	5	79	2.18e-07	45.1
1YK4_A	5NW3_A	86.538	52	7	0	1	52	2	53	1.33e-30	97.1
1YT3_A	5ZO3_A	30.588	170	114	3	17	183	20	188	4.52e-14	66.6
1YT3_A	6K17_A	29.054	148	88	4	22	155	27	171	2.05e-04	37.7
1Z0J_A	6P0Z_A	29.139	151	104	3	18	167	14	162	7.08e-15	64.7
1Z0W_A	5LKQ_A	30.061	163	96	7	30	186	48	198	9.99e-13	60.1
1Z2U_A	6MQ5_A	34.375	64	37	2	78	136	138	201	1.25e-04	36.6
1Z3E_A	6GHO_A	100.000	131	0	0	2	132	2	132	4.32e-96	268
1Z3X_A	4XKB_A	46.696	227	119	1	11	237	5	229	2.72e-72	216
1Z8G_A	5MN1_A	39.431	246	125	7	118	362	1	223	1.16e-47	157
1ZAT_A	5BMQ_A	31.496	127	65	6	129	250	128	237	4.31e-08	48.1
1ZAT_A	5V6B_A	35.897	39	24	1	7	45	26	63	0.009	32.3
1ZGK_A	5YQ4_A	42.361	288	160	3	22	307	14	297	1.83e-72	221
1ZGK_A	5YQ4_A	41.753	194	108	2	23	215	110	299	1.01e-42	145
1ZIN_A	6F7U_A	45.413	218	110	2	1	213	1	214	1.38e-64	195
1ZOQ_A	5JEL_A	100.000	191	0	0	1	191	11	201	9.48e-142	390
1ZOQ_B	5JEL_A	100.000	191	0	0	1	191	11	201	9.48e-142	390
2A9S_A	5V01_A	42.500	120	65	1	12	131	21	136	1.82e-22	84.7
2A9S_B	5V01_A	42.500	120	65	1	12	131	21	136	1.82e-22	84.7
2AHM_A	5F22_A	100.000	88	0	0	1	88	1	88	1.21e-60	175
2AHM_B	5F22_A	100.000	88	0	0	1	88	1	88	1.21e-60	175
2AHM_C	5F22_A	100.000	88	0	0	1	88	1	88	1.21e-60	175
2AHM_D	5F22_A	100.000	88	0	0	1	88	1	88	1.21e-60	175
2AHM_E	5F22_B	97.727	132	3	0	72	203	3	134	5.90e-95	268
2AHM_F	5F22_B	97.727	132	3	0	72	203	3	134	5.90e-95	268
2AHM_G	5F22_B	97.727	132	3	0	72	203	3	134	5.90e-95	268
2AHM_H	5F22_B	97.727	132	3	0	72	203	3	134	5.90e-95	268
2ASK_A	5NMZ_A	47.059	102	50	2	12	112	3	101	4.72e-20	74.3
2ASK_B	5NMZ_A	47.059	102	50	2	12	112	3	101	4.72e-20	74.3
2AXW_A	5D55_A	46.218	119	63	1	1	118	12	130	1.28e-34	114
2AXW_B	5D55_A	46.218	119	63	1	1	118	12	130	1.28e-34	114
2AYD_A	5W3X_B	46.774	62	30	1	16	74	18	79	2.23e-16	62.8
2B59_A	5K39_A	46.296	162	87	0	18	179	3	164	9.54e-52	160
2B59_B	5M0Y_B	44.311	167	84	3	1	161	1	164	3.93e-43	137
2BKY_A	4Z9E_A	47.126	87	44	2	10	96	5	89	8.11e-25	85.9
2BKY_B	4Z9E_A	47.126	87	44	2	10	96	5	89	8.11e-25	85.9
2BKY_X	4Z9E_A	44.444	36	20	0	14	49	12	47	4.55e-05	34.7
2BKY_Y	4Z9E_A	44.444	36	20	0	14	49	12	47	4.55e-05	34.7
2BLN_A	6EDK_A	30.702	114	78	1	77	190	67	179	1.90e-12	61.2
2BLN_A	4ZZ1_A	25.850	147	95	3	50	185	47	190	1.70e-09	52.8
2BLN_A	5VYQ_A	27.419	124	73	4	69	184	67	181	9.50e-07	44.7
2BLN_B	6EDK_A	30.702	114	78	1	77	190	67	179	1.90e-12	61.2
2BLN_B	4ZZ1_A	25.850	147	95	3	50	185	47	190	1.70e-09	52.8
2BLN_B	5VYQ_A	27.419	124	73	4	69	184	67	181	9.50e-07	44.7
2BOP_A	6BUS_1	100.000	85	0	0	1	85	19	103	4.09e-63	182
2BTI_A	5DMB_D	50.000	58	29	0	4	61	3	60	1.87e-20	72.8
2BTI_B	5DMB_D	50.000	58	29	0	4	61	3	60	1.87e-20	72.8
2BV4_A	5NGQ_A	60.526	114	44	1	1	113	1	114	1.35e-45	139
2BV4_B	5NGQ_A	60.526	114	44	1	1	113	1	114	1.35e-45	139
2C0G_A	5V8Z_A	43.056	72	35	2	178	248	40	106	1.45e-07	44.7
2C0G_B	5V8Z_A	43.056	72	35	2	178	248	40	106	1.45e-07	44.7
2C2A_A	6BLK_A	31.469	143	87	5	91	232	4	136	2.73e-15	67.4
2C2A_A	5IDM_A	32.955	88	54	2	160	246	81	164	1.03e-06	43.5
2C2A_A	5B1N_A	36.842	57	34	1	13	67	7	63	0.002	32.3
2C60_A	4Y5O_B	91.837	98	8	0	14	111	29	126	1.18e-62	182
2C71_A	5N1P_A	27.411	197	123	6	5	187	2	192	1.23e-18	76.6
2C9W_A	6C7Y_B	44.898	98	48	2	5	102	14	105	1.14e-24	88.6
2C9W_A	6ICG_A	26.506	83	53	3	19	100	3	78	0.005	30.8
2C9W_A	6GME_A	24.390	82	57	2	24	102	19	98	0.006	31.6
2C9W_B	6GMR_B	100.000	118	0	0	1	118	1	118	3.55e-86	242
2C9W_C	6GFX_B	100.000	97	0	0	1	97	1	97	2.95e-71	202
2CB8_A	5H3G_A	51.282	78	38	0	3	80	7	84	1.56e-24	84.3
2CB8_B	5H3G_A	51.282	78	38	0	3	80	7	84	1.56e-24	84.3
2CIW_A	5FUK_A	27.570	214	131	6	17	227	4	196	2.27e-16	72.8
2CS7_A	6CSL_A	46.512	43	23	0	3	45	20	62	6.38e-11	48.1
2CS7_B	6CSL_A	46.512	43	23	0	3	45	20	62	6.38e-11	48.1
2CS7_C	6CSL_A	46.512	43	23	0	3	45	20	62	6.38e-11	48.1
2CX1_A	6MS4_A	25.926	162	104	7	23	178	26	177	4.15e-11	55.1
2D0O_B	5YRV_B	33.673	98	47	5	21	107	63	153	8.19e-06	38.9
2D0O_D	5YRV_B	33.673	98	47	5	21	107	63	153	8.19e-06	38.9
2D8D_A	5GMU_A	45.122	82	45	0	5	86	6	87	5.60e-23	80.5
2D8D_A	6AL9_A	30.233	86	58	1	1	86	5	88	2.38e-07	40.8
2D8D_A	5HUB_A	37.500	40	25	0	2	41	11	50	0.002	30.8
2D8D_B	5GMU_A	45.122	82	45	0	5	86	6	87	5.60e-23	80.5
2D8D_B	6AL9_A	30.233	86	58	1	1	86	5	88	2.38e-07	40.8
2D8D_B	5HUB_A	37.500	40	25	0	2	41	11	50	0.002	30.8
2DPF_A	5T1X_A	46.667	105	53	2	3	107	4	105	5.44e-24	84.7
2DPF_B	5T1X_A	46.667	105	53	2	3	107	4	105	5.44e-24	84.7
2DPF_C	5T1X_A	46.667	105	53	2	3	107	4	105	5.44e-24	84.7
2DPF_D	5T1X_A	46.667	105	53	2	3	107	4	105	5.44e-24	84.7
2DPL_A	5UDQ_A	21.649	194	121	7	22	201	20	196	0.004	33.9
2DPL_B	5UDQ_A	21.649	194	121	7	22	201	20	196	0.004	33.9
2DT8_A	6ALW_A	31.022	274	178	8	1	267	1	270	2.89e-34	121
2DT8_A	5V85_A	23.944	213	153	3	1	207	20	229	6.00e-20	83.6
2DXU_A	4XTV_A	31.839	223	113	9	33	230	58	266	1.21e-14	67.0
2DXU_A	6CK0_A	34.146	123	73	3	16	131	17	138	6.91e-11	55.8
2DXU_B	4XTV_A	31.839	223	113	9	33	230	58	266	1.21e-14	67.0
2DXU_B	6CK0_A	34.146	123	73	3	16	131	17	138	6.91e-11	55.8
2E0A_A	5CPH_A	30.508	59	33	2	231	289	45	95	0.002	34.7
2E0A_B	5CPH_A	30.508	59	33	2	231	289	45	95	0.002	34.7
2E3H_A	6FC6_A	34.722	72	46	1	1	71	7	78	3.39e-10	48.1
2ED6_A	5HLJ_A	23.881	134	97	3	33	161	33	166	6.04e-09	48.9
2ED6_B	5HLJ_A	23.881	134	97	3	33	161	33	166	6.04e-09	48.9
2ED6_C	5HLJ_A	23.881	134	97	3	33	161	33	166	6.04e-09	48.9
2ED6_D	5HLJ_A	23.881	134	97	3	33	161	33	166	6.04e-09	48.9
2ED6_E	5HLJ_A	23.881	134	97	3	33	161	33	166	6.04e-09	48.9
